name	year	month	day	hour	lat	long	status	category	wind	pressure	tropicalstorm_force_diameter	hurricane_force_diameter
            Allison	2001	6	6	60	30.1	-95.2	tropical depression		30	1006	-1998	-1998
            Allison	2001	6	6	12	31	-95.2	tropical depression		20	1005	-1998	-1998
            Allison	2001	6	6	18	31.5	-95	tropical depression		20	1005	-1998	-1998
            Allison	2001	6	7	0	31.6	-95	tropical depression		20	1005	-1998	-1998
            Allison	2001	6	7	60	31.8	-94.9	tropical depression		20	1006	-1998	-1998
            Allison	2001	6	7	12	31.4	-94.9	tropical depression		20	1006	-1998	-1998
            Allison	2001	6	7	18	31.1	-95	tropical depression		15	1007	-1998	-1998
            Allison	2001	6	8	0	30.9	-95.6	tropical depression		15	1002	-1998	-1998
            Allison	2001	6	8	60	30.7	-96.1	tropical depression		20	1004	-1998	-1998
            Allison	2001	6	8	12	30.4	-96.2	tropical depression		20	1007	-1998	-1998
            Allison	2001	6	8	18	30.2	-96.1	tropical depression		20	1007	-1998	-1998
            Allison	2001	6	9	0	29.9	-95.9	tropical depression		20	1007	-1998	-1998
            Allison	2001	6	9	60	29.6	-95.8	tropical depression		20	1007	-1998	-1998
            Allison	2001	6	9	12	29.3	-95.8	tropical depression		20	1007	-1998	-1998
            Allison	2001	6	9	18	28.9	-95.6	tropical depression		20	1008	-1998	-1998
            Allison	2001	6	10	0	28.6	-95.2	subtropical depression		20	1008	-1998	-1998
            Allison	2001	6	10	60	28.6	-94.7	subtropical depression		25	1007	-1998	-1998
            Allison	2001	6	10	12	28.7	-94.3	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	10	18	28.8	-93.5	subtropical depression		30	1006	-1998	-1998
            Allison	2001	6	11	0	29.1	-92.3	subtropical depression		30	1005	-1998	-1998
            Allison	2001	6	11	20	29.6	-91.6	subtropical depression		30	1004	-1998	-1998
            Allison	2001	6	11	60	30	-90.5	subtropical storm		35	1003	-1998	-1998
            Allison	2001	6	11	12	30.7	-89.4	subtropical storm		40	1000	-1998	-1998
            Allison	2001	6	11	18	31	-88.4	subtropical storm		35	1002	-1998	-1998
            Allison	2001	6	12	0	31.3	-87.4	subtropical depression		25	1004	-1998	-1998
            Allison	2001	6	12	60	31.8	-86.1	subtropical depression		20	1005	-1998	-1998
            Allison	2001	6	12	12	32.4	-84.7	subtropical depression		20	1006	-1998	-1998
            Allison	2001	6	12	18	32.8	-83.6	subtropical depression		20	1006	-1998	-1998
            Allison	2001	6	13	0	33.1	-82.6	subtropical depression		20	1006	-1998	-1998
            Allison	2001	6	13	60	33.4	-81.6	subtropical depression		25	1004	-1998	-1998
            Allison	2001	6	13	12	33.7	-80.7	subtropical depression		25	1005	-1998	-1998
            Allison	2001	6	13	18	34	-79.6	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	14	0	34.3	-78.5	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	14	60	34.6	-77.9	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	14	12	34.7	-77.7	subtropical depression		25	1007	-1998	-1998
            Allison	2001	6	14	18	34.6	-77.6	subtropical depression		25	1008	-1998	-1998
            Allison	2001	6	15	0	34.6	-77.2	subtropical depression		25	1008	-1998	-1998
            Allison	2001	6	15	60	34.9	-77	subtropical depression		25	1008	-1998	-1998
            Allison	2001	6	15	12	35.5	-76.9	subtropical depression		25	1008	-1998	-1998
            Allison	2001	6	15	18	35.9	-76.8	subtropical depression		25	1009	-1998	-1998
            Allison	2001	6	16	0	36.3	-76.6	subtropical depression		25	1007	-1998	-1998
            Allison	2001	6	16	60	36.6	-76.2	subtropical depression		25	1007	-1998	-1998
            Allison	2001	6	16	12	36.8	-75.9	subtropical depression		25	1007	-1998	-1998
            Allison	2001	6	16	18	37.2	-75.5	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	17	0	37.8	-75.4	subtropical depression		25	1006	-1998	-1998
            Allison	2001	6	17	60	38.6	-74.5	subtropical depression		30	1005	-1998	-1998
            Allison	2001	6	17	12	39.3	-73.4	subtropical storm		40	1004	-1998	-1998
            Allison	2001	6	17	18	40	-72.1	subtropical storm		35	1005	-1998	-1998
            Allison	2001	6	18	0	40.6	-70.8	extratropical		30	1006	-1998	-1998
            Allison	2001	6	18	60	41.3	-69.4	extratropical		30	1008	-1998	-1998
            Allison	2001	6	18	12	42	-67.4	extratropical		30	1009	-1998	-1998
            Allison	2001	6	18	18	42.7	-64.6	extratropical		25	1011	-1998	-1998
            Allison	2001	6	19	0	43.5	-61	extratropical		20	1012	-1998	-1998
AL022001	2001	7	11	18	10.9	-42.1	tropical depression		25	1011	-1998	-1998
AL022001	2001	7	12	0	11.4	-43.8	tropical depression		25	1010	-1998	-1998
AL022001	2001	7	12	60	11.8	-45.3	tropical depression		25	1011	-1998	-1998
AL022001	2001	7	12	12	12.5	-46.9	tropical depression		25	1011	-1998	-1998
AL022001	2001	7	12	18	13.1	-48.5	tropical depression		25	1012	-1998	-1998
              Barry	2001	8	2	12	25.7	-84.8	tropical depression		30	1011	-1998	-1998
              Barry	2001	8	2	18	26.2	-84.9	tropical storm		45	1010	-1998	-1998
              Barry	2001	8	3	0	26.4	-85.6	tropical storm		40	1007	-1998	-1998
              Barry	2001	8	3	60	26.6	-86.3	tropical storm		35	1008	-1998	-1998
              Barry	2001	8	3	12	26.9	-87	tropical storm		35	1007	-1998	-1998
              Barry	2001	8	3	18	26.8	-87.2	tropical storm		35	1007	-1998	-1998
              Barry	2001	8	4	0	26.7	-87.5	tropical depression		30	1005	-1998	-1998
              Barry	2001	8	4	60	26.6	-87.8	tropical depression		30	1005	-1998	-1998
              Barry	2001	8	4	12	26.9	-87.7	tropical depression		30	1006	-1998	-1998
              Barry	2001	8	4	18	27.1	-87.5	tropical storm		35	1005	-1998	-1998
              Barry	2001	8	5	0	27.3	-87.3	tropical storm		35	1003	-1998	-1998
              Barry	2001	8	5	60	27.5	-86.7	tropical storm		40	1004	-1998	-1998
              Barry	2001	8	5	12	28.1	-86.4	tropical storm		50	990	-1998	-1998
              Barry	2001	8	5	18	28.6	-86.4	tropical storm		60	991	-1998	-1998
              Barry	2001	8	6	0	29.5	-86.3	tropical storm		60	992	-1998	-1998
              Barry	2001	8	6	50	30.4	-86.3	tropical storm		60	990	-1998	-1998
              Barry	2001	8	6	60	30.6	-86.4	tropical storm		60	991	-1998	-1998
              Barry	2001	8	6	12	31.8	-86.9	tropical depression		25	1007	-1998	-1998
              Barry	2001	8	6	18	32.7	-87.7	tropical depression		20	1009	-1998	-1998
              Barry	2001	8	7	0	33.3	-88.5	tropical depression		15	1012	-1998	-1998
              Barry	2001	8	7	60	34	-89.1	other low		15	1015	-1998	-1998
              Barry	2001	8	7	12	34.7	-89.7	other low		10	1017	-1998	-1998
              Barry	2001	8	7	18	35.6	-89.8	other low		10	1018	-1998	-1998
              Barry	2001	8	8	0	36.6	-89.9	other low		10	1016	-1998	-1998
              Barry	2001	8	8	60	37.5	-90	other low		10	1017	-1998	-1998
            Chantal	2001	8	14	18	12.8	-37	tropical depression		25	1010	-1998	-1998
            Chantal	2001	8	15	0	12.9	-39.3	tropical depression		25	1010	-1998	-1998
            Chantal	2001	8	15	60	12.6	-41.6	tropical depression		25	1010	-1998	-1998
            Chantal	2001	8	15	12	12.3	-43.9	tropical depression		30	1010	-1998	-1998
            Chantal	2001	8	15	18	12.3	-46.3	tropical depression		30	1010	-1998	-1998
            Chantal	2001	8	16	0	12.4	-48.8	tropical depression		30	1010	-1998	-1998
            Chantal	2001	8	16	60	12.4	-51.3	tropical depression		30	1011	-1998	-1998
            Chantal	2001	8	16	12	12.7	-53.9	tropical wave		30	1012	-1998	-1998
            Chantal	2001	8	16	18	12.7	-57.2	tropical wave		30	1012	-1998	-1998
            Chantal	2001	8	17	0	13.1	-60.6	tropical wave		35	1011	-1998	-1998
            Chantal	2001	8	17	60	13.3	-62.8	tropical wave		35	1011	-1998	-1998
            Chantal	2001	8	17	12	13.7	-64.6	tropical storm		35	1010	-1998	-1998
            Chantal	2001	8	17	18	14.2	-66.4	tropical storm		35	1006	-1998	-1998
            Chantal	2001	8	18	0	14.4	-68.2	tropical storm		45	1004	-1998	-1998
            Chantal	2001	8	18	60	14.6	-70.4	tropical storm		55	1003	-1998	-1998
            Chantal	2001	8	18	12	14.8	-72.9	tropical storm		50	1006	-1998	-1998
            Chantal	2001	8	18	18	15.3	-75.2	tropical storm		50	1003	-1998	-1998
            Chantal	2001	8	19	0	15.3	-77.2	tropical storm		55	1002	-1998	-1998
            Chantal	2001	8	19	60	15.4	-78.4	tropical storm		60	997	-1998	-1998
            Chantal	2001	8	19	12	15.7	-79.6	tropical storm		60	1004	-1998	-1998
            Chantal	2001	8	19	18	16.2	-81.1	tropical storm		55	1005	-1998	-1998
            Chantal	2001	8	20	0	16.7	-82.6	tropical storm		50	1007	-1998	-1998
            Chantal	2001	8	20	60	17.1	-84.1	tropical storm		50	1008	-1998	-1998
            Chantal	2001	8	20	12	17.5	-85.6	tropical storm		50	1007	-1998	-1998
            Chantal	2001	8	20	18	17.9	-86.7	tropical storm		55	1006	-1998	-1998
            Chantal	2001	8	21	0	18.1	-87.7	tropical storm		60	1000	-1998	-1998
            Chantal	2001	8	21	20	18.1	-87.8	tropical storm		60	999	-1998	-1998
            Chantal	2001	8	21	60	18.2	-88.1	tropical storm		55	1000	-1998	-1998
            Chantal	2001	8	21	12	18.4	-88.7	tropical storm		45	1002	-1998	-1998
            Chantal	2001	8	21	18	18.6	-89.5	tropical storm		35	1006	-1998	-1998
            Chantal	2001	8	22	0	18.7	-90.3	tropical depression		25	1007	-1998	-1998
            Chantal	2001	8	22	60	18.4	-91.2	tropical depression		25	1008	-1998	-1998
            Chantal	2001	8	22	12	17.9	-92.2	tropical depression		25	1009	-1998	-1998
               Dean	2001	8	22	12	17.9	-64.3	tropical storm		45	1010	-1998	-1998
               Dean	2001	8	22	18	19.1	-65.9	tropical storm		50	1009	-1998	-1998
               Dean	2001	8	23	0	19.8	-67.4	tropical storm		50	1010	-1998	-1998
               Dean	2001	8	23	60	20.7	-68.9	tropical storm		50	1010	-1998	-1998
               Dean	2001	8	23	12	21.6	-69.8	tropical depression		30	1012	-1998	-1998
               Dean	2001	8	23	18	23	-70.2	tropical wave		25	1012	-1998	-1998
               Dean	2001	8	24	0	24.6	-70.8	other low		25	1013	-1998	-1998
               Dean	2001	8	24	60	26.6	-70.7	other low		25	1013	-1998	-1998
               Dean	2001	8	24	12	28.6	-70.7	other low		25	1012	-1998	-1998
               Dean	2001	8	24	18	30.3	-70.2	other low		25	1012	-1998	-1998
               Dean	2001	8	25	0	31.5	-69.4	other low		25	1011	-1998	-1998
               Dean	2001	8	25	60	32.7	-67.9	other low		25	1011	-1998	-1998
               Dean	2001	8	25	12	34	-66.5	other low		25	1010	-1998	-1998
               Dean	2001	8	25	18	35	-66	other low		25	1008	-1998	-1998
               Dean	2001	8	26	0	35	-66	other low		25	1008	-1998	-1998
               Dean	2001	8	26	60	35	-66	other low		25	1008	-1998	-1998
               Dean	2001	8	26	12	35.2	-65.5	other low		25	1008	-1998	-1998
               Dean	2001	8	26	18	35.5	-65	tropical depression		30	1004	-1998	-1998
               Dean	2001	8	27	0	36.3	-63.3	tropical storm		40	1001	-1998	-1998
               Dean	2001	8	27	60	37.7	-62	tropical storm		50	1000	-1998	-1998
               Dean	2001	8	27	12	38.9	-60.7	tropical storm		55	996	-1998	-1998
               Dean	2001	8	27	18	40.6	-59.4	tropical storm		60	994	-1998	-1998
               Dean	2001	8	28	0	42.1	-57.5	tropical storm		60	995	-1998	-1998
               Dean	2001	8	28	60	43.5	-56	tropical storm		55	996	-1998	-1998
               Dean	2001	8	28	12	44	-53.4	tropical storm		50	997	-1998	-1998
               Dean	2001	8	28	18	45.5	-50.5	extratropical		45	998	-1998	-1998
               Dean	2001	8	29	0	47	-48.5	extratropical		45	999	-1998	-1998
               Dean	2001	8	29	60	49	-45	extratropical		45	999	-1998	-1998
               Dean	2001	8	29	12	51	-40.9	extratropical		40	1000	-1998	-1998
               Erin	2001	9	1	18	12.5	-34.3	tropical depression		30	1006	-1998	-1998
               Erin	2001	9	2	0	12.9	-35.9	tropical depression		30	1005	-1998	-1998
               Erin	2001	9	2	60	13.2	-37.5	tropical storm		40	1002	-1998	-1998
               Erin	2001	9	2	12	13.5	-39	tropical storm		45	1003	-1998	-1998
               Erin	2001	9	2	18	14.1	-40.6	tropical storm		45	1003	-1998	-1998
               Erin	2001	9	3	0	14.7	-42.2	tropical storm		45	1003	-1998	-1998
               Erin	2001	9	3	60	15.3	-43.7	tropical storm		50	1003	-1998	-1998
               Erin	2001	9	3	12	15.9	-45.3	tropical storm		50	1003	-1998	-1998
               Erin	2001	9	3	18	16.3	-47.1	tropical storm		40	1002	-1998	-1998
               Erin	2001	9	4	0	16.7	-48.7	tropical storm		40	1002	-1998	-1998
               Erin	2001	9	4	60	17	-50.3	tropical storm		45	1000	-1998	-1998
               Erin	2001	9	4	12	17	-52	tropical storm		45	1000	-1998	-1998
               Erin	2001	9	4	18	17.2	-53.4	tropical storm		45	1000	-1998	-1998
               Erin	2001	9	5	0	17.4	-54.8	tropical storm		45	1000	-1998	-1998
               Erin	2001	9	5	60	17.8	-55.9	tropical storm		45	1000	-1998	-1998
               Erin	2001	9	5	12	18.1	-57	tropical storm		35	1013	-1998	-1998
               Erin	2001	9	5	18	19	-57.9	other low		25	1014	-1998	-1998
               Erin	2001	9	6	0	20.1	-58.1	other low		15	1015	-1998	-1998
               Erin	2001	9	6	60	21.2	-58.2	other low		15	1015	-1998	-1998
               Erin	2001	9	6	12	22.2	-58.3	other low		20	1014	-1998	-1998
               Erin	2001	9	6	18	23.2	-58.4	tropical depression		25	1013	-1998	-1998
               Erin	2001	9	7	0	23.9	-58.1	tropical depression		25	1012	-1998	-1998
               Erin	2001	9	7	60	24.4	-57.6	tropical depression		30	1008	-1998	-1998
               Erin	2001	9	7	12	24.9	-57.8	tropical depression		30	1008	-1998	-1998
               Erin	2001	9	7	18	25.3	-58	tropical storm		35	1005	-1998	-1998
               Erin	2001	9	8	0	26	-58.3	tropical storm		35	1004	-1998	-1998
               Erin	2001	9	8	60	26.5	-58.8	tropical storm		40	999	-1998	-1998
               Erin	2001	9	8	12	27.2	-59.2	tropical storm		45	999	-1998	-1998
               Erin	2001	9	8	18	28.4	-59.8	tropical storm		60	994	-1998	-1998
               Erin	2001	9	9	0	29.7	-60.4	hurricane	1	75	987	-1998	-1998
               Erin	2001	9	9	60	30.6	-61.3	hurricane	2	90	982	-1998	-1998
               Erin	2001	9	9	12	31.5	-62.2	hurricane	2	95	979	-1998	-1998
               Erin	2001	9	9	18	32.4	-62.8	hurricane	3	105	968	-1998	-1998
               Erin	2001	9	10	0	33.3	-63.3	hurricane	3	105	969	-1998	-1998
               Erin	2001	9	10	60	34.2	-64.1	hurricane	3	105	969	-1998	-1998
               Erin	2001	9	10	12	34.9	-64.7	hurricane	3	100	969	-1998	-1998
               Erin	2001	9	10	18	35.7	-65.4	hurricane	2	90	970	-1998	-1998
               Erin	2001	9	11	0	36.4	-65.7	hurricane	1	80	973	-1998	-1998
               Erin	2001	9	11	60	36.9	-65.9	hurricane	1	80	976	-1998	-1998
               Erin	2001	9	11	12	37.4	-65.6	hurricane	1	80	976	-1998	-1998
               Erin	2001	9	11	18	37.8	-65.1	hurricane	1	80	976	-1998	-1998
               Erin	2001	9	12	0	38	-64.3	hurricane	1	80	976	-1998	-1998
               Erin	2001	9	12	60	38	-63.3	hurricane	1	75	979	-1998	-1998
               Erin	2001	9	12	12	37.9	-62.6	hurricane	1	75	979	-1998	-1998
               Erin	2001	9	12	18	37.9	-62	hurricane	1	75	979	-1998	-1998
               Erin	2001	9	13	0	38.1	-61.4	hurricane	1	75	979	-1998	-1998
               Erin	2001	9	13	60	38.3	-61	hurricane	1	70	982	-1998	-1998
               Erin	2001	9	13	12	38.8	-60.6	hurricane	1	70	982	-1998	-1998
               Erin	2001	9	13	18	39.6	-60.2	hurricane	1	70	982	-1998	-1998
               Erin	2001	9	14	0	40.6	-59.3	hurricane	1	70	982	-1998	-1998
               Erin	2001	9	14	60	42	-58.1	hurricane	1	65	987	-1998	-1998
               Erin	2001	9	14	12	43.3	-56.7	hurricane	1	65	987	-1998	-1998
               Erin	2001	9	14	18	44.7	-55.2	hurricane	1	65	984	-1998	-1998
               Erin	2001	9	15	0	46.7	-52.7	tropical storm		60	981	-1998	-1998
               Erin	2001	9	15	60	49	-51	extratropical		60	981	-1998	-1998
               Erin	2001	9	15	12	52	-49	extratropical		55	978	-1998	-1998
               Erin	2001	9	15	18	55	-47.5	extratropical		55	976	-1998	-1998
               Erin	2001	9	16	0	58	-46	extratropical		55	972	-1998	-1998
               Erin	2001	9	16	60	60	-44.5	extratropical		55	976	-1998	-1998
               Erin	2001	9	16	12	61.5	-42	extratropical		55	981	-1998	-1998
               Erin	2001	9	16	18	63	-38.9	extratropical		50	985	-1998	-1998
               Erin	2001	9	17	0	65	-35	extratropical		40	995	-1998	-1998
              Felix	2001	9	7	18	13.9	-28.4	tropical depression		30	1008	-1998	-1998
              Felix	2001	9	8	0	14.4	-29.5	tropical depression		30	1007	-1998	-1998
              Felix	2001	9	8	60	14.8	-31	tropical depression		30	1007	-1998	-1998
              Felix	2001	9	8	12	15	-33	tropical depression		30	1008	-1998	-1998
              Felix	2001	9	8	18	15	-35.1	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	9	0	15	-37	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	9	60	15	-38.7	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	9	12	15	-40.2	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	9	18	15	-41.7	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	10	0	15.2	-43.1	tropical wave		25	1009	-1998	-1998
              Felix	2001	9	10	60	16	-43.7	tropical depression		30	1008	-1998	-1998
              Felix	2001	9	10	12	16.5	-44.8	tropical depression		30	1008	-1998	-1998
              Felix	2001	9	10	18	16.9	-45.8	tropical depression		30	1007	-1998	-1998
              Felix	2001	9	11	0	17.3	-46.8	tropical depression		30	1006	-1998	-1998
              Felix	2001	9	11	60	17.8	-47.4	tropical depression		30	1004	-1998	-1998
              Felix	2001	9	11	12	18.6	-47.7	tropical storm		35	1003	-1998	-1998
              Felix	2001	9	11	18	19.4	-48	tropical storm		35	1003	-1998	-1998
              Felix	2001	9	12	0	20.2	-48.4	tropical storm		40	1000	-1998	-1998
              Felix	2001	9	12	60	21	-48.8	tropical storm		45	998	-1998	-1998
              Felix	2001	9	12	12	22	-48.9	tropical storm		55	994	-1998	-1998
              Felix	2001	9	12	18	22.9	-49	tropical storm		60	993	-1998	-1998
              Felix	2001	9	13	0	23.9	-48.9	hurricane	1	65	987	-1998	-1998
              Felix	2001	9	13	60	24.8	-48.6	hurricane	1	75	979	-1998	-1998
              Felix	2001	9	13	12	25.9	-48.4	hurricane	2	85	972	-1998	-1998
              Felix	2001	9	13	18	27.1	-48	hurricane	2	95	966	-1998	-1998
              Felix	2001	9	14	0	28.2	-47.2	hurricane	3	100	962	-1998	-1998
              Felix	2001	9	14	60	29.3	-46.6	hurricane	3	100	962	-1998	-1998
              Felix	2001	9	14	12	30.1	-45.5	hurricane	2	95	966	-1998	-1998
              Felix	2001	9	14	18	30.9	-44.3	hurricane	2	90	970	-1998	-1998
              Felix	2001	9	15	0	31.2	-42.8	hurricane	2	90	970	-1998	-1998
              Felix	2001	9	15	60	31.5	-41.4	hurricane	2	90	970	-1998	-1998
              Felix	2001	9	15	12	31.7	-39.5	hurricane	2	90	970	-1998	-1998
              Felix	2001	9	15	18	32.1	-37.6	hurricane	2	85	975	-1998	-1998
              Felix	2001	9	16	0	32.1	-36	hurricane	2	85	975	-1998	-1998
              Felix	2001	9	16	60	32.6	-34.8	hurricane	1	80	976	-1998	-1998
              Felix	2001	9	16	12	33.4	-33.3	hurricane	1	75	977	-1998	-1998
              Felix	2001	9	16	18	34.3	-32.4	hurricane	1	70	979	-1998	-1998
              Felix	2001	9	17	0	35.1	-32	hurricane	1	70	981	-1998	-1998
              Felix	2001	9	17	60	35.4	-31.7	hurricane	1	65	983	-1998	-1998
              Felix	2001	9	17	12	35.3	-31.5	tropical storm		60	985	-1998	-1998
              Felix	2001	9	17	18	35.2	-31.8	tropical storm		55	990	-1998	-1998
              Felix	2001	9	18	0	35	-32	tropical storm		45	995	-1998	-1998
              Felix	2001	9	18	60	34.8	-32	tropical storm		40	998	-1998	-1998
              Felix	2001	9	18	12	34.7	-31.9	tropical storm		35	1001	-1998	-1998
              Felix	2001	9	18	18	34.7	-31.7	tropical depression		30	1002	-1998	-1998
              Felix	2001	9	19	0	34.6	-31.6	tropical depression		25	1002	-1998	-1998
          Gabrielle	2001	9	11	18	25.8	-84.1	tropical depression		25	1010	-1998	-1998
          Gabrielle	2001	9	12	0	25.7	-84.6	tropical depression		25	1009	-1998	-1998
          Gabrielle	2001	9	12	60	25.7	-85	tropical depression		25	1008	-1998	-1998
          Gabrielle	2001	9	12	12	25.6	-85.3	tropical depression		25	1008	-1998	-1998
          Gabrielle	2001	9	12	18	25.4	-85.4	tropical depression		30	1007	-1998	-1998
          Gabrielle	2001	9	13	0	25.1	-85.7	tropical depression		30	1005	-1998	-1998
          Gabrielle	2001	9	13	60	25.2	-85.3	tropical depression		30	1005	-1998	-1998
          Gabrielle	2001	9	13	12	25.3	-84.9	tropical storm		35	1003	-1998	-1998
          Gabrielle	2001	9	13	18	25.4	-84.5	tropical storm		40	998	-1998	-1998
          Gabrielle	2001	9	14	0	25.4	-84.1	tropical storm		45	997	-1998	-1998
          Gabrielle	2001	9	14	60	25.8	-83.6	tropical storm		50	992	-1998	-1998
          Gabrielle	2001	9	14	12	27.1	-82.6	tropical storm		60	983	-1998	-1998
          Gabrielle	2001	9	14	18	28	-81.8	tropical storm		45	994	-1998	-1998
          Gabrielle	2001	9	15	0	28.6	-81.4	tropical storm		40	995	-1998	-1998
          Gabrielle	2001	9	15	60	28.6	-80.9	tropical storm		40	995	-1998	-1998
          Gabrielle	2001	9	15	12	28.9	-80.1	tropical storm		40	998	-1998	-1998
          Gabrielle	2001	9	15	18	29.8	-79	tropical storm		45	999	-1998	-1998
          Gabrielle	2001	9	16	0	30.4	-77.9	tropical storm		50	998	-1998	-1998
          Gabrielle	2001	9	16	60	30.8	-76.8	tropical storm		50	998	-1998	-1998
          Gabrielle	2001	9	16	12	31.6	-74.9	tropical storm		55	995	-1998	-1998
          Gabrielle	2001	9	16	18	32.3	-72.8	tropical storm		55	995	-1998	-1998
          Gabrielle	2001	9	17	0	33.1	-70.7	hurricane	1	65	991	-1998	-1998
          Gabrielle	2001	9	17	60	34	-68.5	hurricane	1	65	991	-1998	-1998
          Gabrielle	2001	9	17	12	35.3	-66.6	hurricane	1	70	983	-1998	-1998
          Gabrielle	2001	9	17	18	36.2	-64.7	hurricane	1	70	983	-1998	-1998
          Gabrielle	2001	9	18	0	36.9	-62.9	tropical storm		60	987	-1998	-1998
          Gabrielle	2001	9	18	60	37.9	-61.8	tropical storm		55	990	-1998	-1998
          Gabrielle	2001	9	18	12	39	-60.4	tropical storm		55	990	-1998	-1998
          Gabrielle	2001	9	18	18	40.2	-58.9	tropical storm		60	980	-1998	-1998
          Gabrielle	2001	9	19	0	41.5	-57.5	tropical storm		60	975	-1998	-1998
          Gabrielle	2001	9	19	60	42.8	-55.5	extratropical		55	976	-1998	-1998
          Gabrielle	2001	9	19	12	43.5	-54	extratropical		60	978	-1998	-1998
          Gabrielle	2001	9	19	18	46.5	-52	extratropical		60	986	-1998	-1998
          Gabrielle	2001	9	20	0	48.5	-48.5	extratropical		60	988	-1998	-1998
          Gabrielle	2001	9	20	60	50	-46	extratropical		60	986	-1998	-1998
          Gabrielle	2001	9	20	12	52	-43	extratropical		60	984	-1998	-1998
          Gabrielle	2001	9	20	18	54	-40	extratropical		65	981	-1998	-1998
          Gabrielle	2001	9	21	0	55	-37.5	extratropical		65	981	-1998	-1998
          Gabrielle	2001	9	21	60	55	-35	extratropical		65	981	-1998	-1998
          Gabrielle	2001	9	21	12	56	-32.5	extratropical		60	984	-1998	-1998
          Gabrielle	2001	9	21	18	57.5	-31	extratropical		55	987	-1998	-1998
AL092001	2001	9	19	18	13.4	-81.9	tropical depression		30	1008	-1998	-1998
AL092001	2001	9	19	21	13.6	-82.7	tropical depression		30	1005	-1998	-1998
AL092001	2001	9	20	0	13.9	-83.5	tropical depression		30	1006	-1998	-1998
AL092001	2001	9	20	60	14.5	-85.1	tropical depression		25	1008	-1998	-1998
           Humberto	2001	9	21	12	25.1	-64.2	tropical depression		25	1012	-1998	-1998
           Humberto	2001	9	21	18	25.8	-65	tropical depression		25	1012	-1998	-1998
           Humberto	2001	9	22	0	26.5	-65.5	tropical depression		25	1010	-1998	-1998
           Humberto	2001	9	22	60	27.2	-65.9	tropical depression		30	1010	-1998	-1998
           Humberto	2001	9	22	12	27.9	-66.3	tropical storm		40	1007	-1998	-1998
           Humberto	2001	9	22	18	28.6	-66.7	tropical storm		50	998	-1998	-1998
           Humberto	2001	9	23	0	29.3	-67	tropical storm		55	995	-1998	-1998
           Humberto	2001	9	23	60	30.1	-67.3	tropical storm		55	994	-1998	-1998
           Humberto	2001	9	23	12	31	-67.5	hurricane	1	65	990	-1998	-1998
           Humberto	2001	9	23	18	31.9	-67.4	hurricane	1	80	986	-1998	-1998
           Humberto	2001	9	24	0	32.8	-67.1	hurricane	2	85	983	-1998	-1998
           Humberto	2001	9	24	60	33.8	-66.8	hurricane	1	75	989	-1998	-1998
           Humberto	2001	9	24	12	35	-66.3	hurricane	1	70	990	-1998	-1998
           Humberto	2001	9	24	18	35.9	-65.4	hurricane	1	70	991	-1998	-1998
           Humberto	2001	9	25	0	36.8	-64.3	hurricane	1	65	992	-1998	-1998
           Humberto	2001	9	25	60	37.7	-63.4	hurricane	1	65	992	-1998	-1998
           Humberto	2001	9	25	12	38.5	-62.4	hurricane	1	65	992	-1998	-1998
           Humberto	2001	9	25	18	39.2	-61.6	hurricane	1	65	990	-1998	-1998
           Humberto	2001	9	26	0	39.6	-60.7	hurricane	1	65	990	-1998	-1998
           Humberto	2001	9	26	60	40.4	-60.3	hurricane	1	75	980	-1998	-1998
           Humberto	2001	9	26	12	41	-59.2	hurricane	2	90	970	-1998	-1998
           Humberto	2001	9	26	18	41.8	-57.5	hurricane	1	80	977	-1998	-1998
           Humberto	2001	9	27	0	42.2	-54.6	hurricane	1	70	987	-1998	-1998
           Humberto	2001	9	27	60	42.4	-51.3	hurricane	1	65	991	-1998	-1998
           Humberto	2001	9	27	12	42.2	-47.5	tropical storm		60	994	-1998	-1998
           Humberto	2001	9	27	18	41.5	-44.5	tropical storm		45	996	-1998	-1998
               Iris	2001	10	4	12	12.3	-58.2	tropical depression		25	1011	-1998	-1998
               Iris	2001	10	4	18	12.8	-59.9	tropical depression		30	1010	-1998	-1998
               Iris	2001	10	5	0	13.4	-61.4	tropical depression		30	1010	-1998	-1998
               Iris	2001	10	5	60	14	-63	tropical depression		30	1010	-1998	-1998
               Iris	2001	10	5	12	14.8	-64.5	tropical storm		35	1008	-1998	-1998
               Iris	2001	10	5	18	15.5	-66	tropical storm		45	1005	-1998	-1998
               Iris	2001	10	6	0	15.7	-67.7	tropical storm		50	1001	-1998	-1998
               Iris	2001	10	6	60	16	-69	tropical storm		55	998	-1998	-1998
               Iris	2001	10	6	12	16.5	-70.5	tropical storm		55	998	-1998	-1998
               Iris	2001	10	6	18	16.9	-72.2	hurricane	1	65	992	-1998	-1998
               Iris	2001	10	7	0	16.9	-74	hurricane	1	75	993	-1998	-1998
